"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:05.6960000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.423828125,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:11.0370000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.460693359375,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:16.3720000Z,"WeatherStation","27D68608","7219FF96F840B224",25.799999237060547,975.45263671875,41,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:21.7260000Z,"WeatherStation","27D68608","4F129E8AFC190AA3",25.799999237060547,975.466552734375,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:27.0700000Z,"WeatherStation","27D68608","7219FF96F840B224",25.799999237060547,975.456298828125,41,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:32.4000000Z,"WeatherStation","27D68608","EC51FED1FCE71975",25.799999237060547,975.49462890625,41,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:37.7420000Z,"WeatherStation","27D68608","EC51FED1FCE71975",25.799999237060547,975.49609375,41.200000762939453,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:42.9910000Z,"WeatherStation","27D68608","4F129E8AFC190AA3",25.799999237060547,975.48876953125,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:48.3230000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.484619140625,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:53.6730000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.466796875,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:58.9180000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.45751953125,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:37:04.2550000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.484619140625,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:37:09.5940000Z,"WeatherStation","27D68608","E554208142407E82",25.700000762939453,975.487548828125,41.099998474121094,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:14.9450000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.476318359375,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
